time,msg
2020-08-19 12:31:08, Processor CPU1_Status | Configuration Error | Asserted
2020-08-19 12:32:07, Processor CPU1_Status | Configuration Error | Asserted
2020-08-19 14:33:10, System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted
2020-08-19 16:32:15, Management Subsys Health System_Health | Sensor access degraded or unavailable | Deasserted
2020-08-19 17:01:22, Management Subsys Health System_Health | Sensor access degraded or unavailable | Asserted
2020-08-19 18:01:01, Memory | Correctable ECC (@DIMM4A(CPU1)) | Asserted
2020-08-19 18:01:23, Memory | Correctable ECC | Asserted | CPU 0 DIMM 8
2020-08-19 20:03:49, Memory CPU1E0_DIMM_Stat | Correctable ECC | Asserted
2020-08-19 20:04:27, Memory CPU1E0_DIMM_Stat | Correctable ECC | Asserted
2020-08-19 21:30:07, System Boot Initiated SysRestart | System Restart | Asserted
2020-08-19 23:39:25, Memory #0x96 | Correctable ECC | Asserted
2020-08-19 23:59:59, Memory #0x96 | Correctable ECC | Asserted
2020-08-20 00:40:45, Memory #0x96 | Correctable ECC | Asserted
2020-08-20 00:52:29, Memory #0x96 | Correctable ECC | Asserted
2020-08-20 01:03:17, Memory CPU0A1_DIMM_Stat | Correctable ECC | Deasserted
2020-08-20 03:53:32, Memory #0x87 | Correctable ECC | Asserted
2020-08-20 08:16:18, Memory MEM_CHG0_Status | Correctable ECC | Asserted
2020-08-20 10:47:21, System Event #0x10 | Timestamp Clock Sync | Asserted
2020-08-20 10:54:06, Memory #0xf9 | Uncorrectable ECC | Asserted
2020-08-20 11:05:30, OS Boot #0xe9 | boot completed - device not specified | Asserted
2020-08-20 11:07:20, System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted
2020-08-20 11:40:32, Memory #0xf9 | Uncorrectable ECC | Asserted
2020-08-20 13:28:04, Temperature CPU0 Margin | Lower Critical going low  | Asserted | Reading 0 &lt; Threshold 1 degrees C
2020-08-20 13:40:11, System Event #0xff | Timestamp Clock Sync | Asserted
2020-08-20 14:38:53, System Boot Initiated | Initiated by power up | Asserted
2020-08-20 15:31:57, System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted
2020-08-20 16:06:14, Memory #0xf9 | Correctable ECC | Asserted
2020-08-20 16:28:33, Button Button_Pressed | Power Button pressed | Asserted
2020-08-20 16:52:16, System Boot Initiated | Initiated by power up | Asserted
2020-08-20 19:26:09, System Event #0xff | Timestamp Clock Sync | Asserted
2020-08-20 23:38:45, System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted
2020-08-21 00:30:22, Memory CPU0D0_DIMM_Stat | Correctable ECC | Asserted
2020-08-21 00:31:54, Memory CPU0D0_DIMM_Stat | Correctable ECC | Asserted
2020-08-21 00:32:09, Memory CPU0D0_DIMM_Stat | Correctable ECC | Asserted
2020-08-21 00:32:14, Memory CPU0D0_DIMM_Stat | Correctable ECC | Asserted
2020-08-21 00:33:09, Memory CPU0D0_DIMM_Stat | Correctable ECC | Asserted
2020-08-21 04:18:17, Memory CPU0D0_DIMM_Stat | Correctable ECC | Asserted
2020-08-21 04:38:27, Memory #0xf9 | Correctable ECC | Asserted
2020-08-21 04:42:00, Memory #0xf9 | Correctable ECC | Asserted
2020-08-21 04:43:34, Memory #0xf9 | Correctable ECC | Asserted
2020-08-21 05:08:59, Memory Memory_Status | Correctable ECC | Asserted
2020-08-21 06:01:08, Memory #0xf9 | Correctable ECC | Asserted
2020-08-21 06:02:03, Memory #0xf9 | Correctable ECC | Asserted
2020-08-21 08:08:28, Processor CPU0_Status | Uncorrectable machine check exception | Asserted
2020-08-21 08:39:39, Processor CPU0_Status | Uncorrectable machine check exception | Deasserted
2020-08-21 08:55:53, Processor CPU0_Status | Uncorrectable machine check exception | Deasserted
2020-08-21 08:58:29, Processor CPU0_Status | Uncorrectable machine check exception | Asserted
2020-08-21 09:59:16, Temperature CPU1_Margin_Temp | Lower Non-critical going low  | Deasserted | Reading 47 &lt; Threshold 1 degrees C
2020-08-21 09:59:27, Processor CPU0_Status | Uncorrectable machine check exception | Deasserted
2020-08-21 09:59:52, Temperature Temp_DIMM_KLM | Upper Non-critical going high | Deasserted | Reading 61 &gt; Threshold 84 degrees C
2020-08-21 10:02:07, Temperature Temp_DIMM_DEF | Upper Non-critical going high | Asserted | Reading 102 &gt; Threshold 84 degrees C
2020-08-21 10:06:56, Temperature Temp_DIMM_DEF | Upper Non-critical going high | Asserted | Reading 98 &gt; Threshold 84 degrees C
2020-08-21 10:08:53, System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted
2020-08-21 10:10:16, Processor CPU0_Status | Uncorrectable machine check exception | Deasserted
2020-08-21 10:14:19, Temperature Temp_DIMM_DEF | Upper Critical going high | Deasserted | Reading 50 &gt; Threshold 85 degrees C
2020-08-21 10:16:22, Temperature Temp_DIMM_KLM | Upper Non-critical going high | Asserted | Reading 113 &gt; Threshold 84 degrees C
2020-08-21 10:18:22, Processor CPU0_Status | Uncorrectable machine check exception | Deasserted
2020-08-21 10:21:11, Temperature Temp_DIMM_DEF | Upper Critical going high | Asserted | Reading 114 &gt; Threshold 85 degrees C
2020-08-21 10:23:30, Unknown #0x19 |  | Asserted
2020-08-21 10:29:54, Memory CPU0D0_DIMM_Stat | Correctable ECC | Asserted
2020-08-21 10:32:08, System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted
2020-08-21 10:59:37, Memory #0xf9 | Uncorrectable ECC | Asserted
2020-08-21 11:11:44, System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted
2020-08-21 11:20:41, Processor CPU0_Status | Uncorrectable machine check exception | Asserted
2020-08-21 11:47:48, System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted
2020-08-21 12:17:33, Processor CPU0_Status | Uncorrectable machine check exception | Asserted
2020-08-21 13:34:19, Memory CPU0B0_DIMM_Stat | Correctable ECC | Asserted
2020-08-21 14:16:18, Memory #0xe2 | Correctable ECC | Asserted
2020-08-21 15:09:15, Processor CPU0_Status | Uncorrectable machine check exception | Asserted
2020-08-21 15:17:38, System Boot Initiated BIOS_Boot_Up | Initiated by power up | Asserted
2020-08-21 15:30:25, Memory #0xf9 | Correctable ECC | Asserted
2020-08-21 15:37:26, Management Subsys Health System_Health | Sensor access degraded or unavailable | Asserted
2020-08-21 16:21:09, System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted
2020-08-21 18:24:25, Memory #0xe2 | Correctable ECC | Asserted
2020-08-21 19:54:46, Microcontroller #0x3b | Transition to Running | Asserted
2020-08-21 20:46:43, Memory CPU1B0_DIMM_Stat | Correctable ECC | Asserted
2020-08-21 20:52:57, Watchdog2 IPMI Watchdog | Power cycle | Asserted
2020-08-21 20:54:51, Processor CPU0_Status | Uncorrectable machine check exception | Deasserted
2020-08-21 21:01:46, Processor CPU0_Status | Uncorrectable machine check exception | Deasserted
2020-08-21 21:06:00, Watchdog2 IPMI Watchdog | Power cycle | Asserted
2020-08-21 21:36:35, System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted
2020-08-21 22:09:45, Processor CPU0_Status | Uncorrectable machine check exception | Asserted
2020-08-21 22:37:27, Processor CPU0_Status | Uncorrectable machine check exception | Deasserted
2020-08-22 03:27:24, System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted
2020-08-22 08:58:32, Memory #0xf9 | Correctable ECC | Asserted
2020-08-22 17:27:46, Power Supply PSU0_Supply | Failure detected | Asserted
2020-08-22 17:39:44, OS Boot #0xe9 | boot completed - device not specified | Asserted
2020-08-22 17:40:50, Memory #0xe2 | Correctable ECC | Asserted
2020-08-22 19:57:12, Processor CPU0_Status | Configuration Error | Asserted
2020-08-22 20:35:43, Memory CPU1F0_DIMM_Stat | Correctable ECC | Asserted
2020-08-22 22:26:47, Memory CPU1A0_DIMM_Stat | Correctable ECC | Asserted
2020-08-22 23:23:45, Memory CPU0A1_DIMM_Stat | Correctable ECC | Asserted
2020-08-22 23:24:02, Memory CPU0A1_DIMM_Stat | Correctable ECC | Asserted
2020-08-22 23:53:43, Memory #0xe2 | Correctable ECC | Asserted
2020-08-23 01:28:29, Unknown Chassis_control |  | Asserted
2020-08-23 03:05:44, Memory Memory_Status | Correctable ECC | Asserted
2020-08-23 09:31:08, Memory CPU1_C1D1 | Memory Device Disabled | Asserted
2020-08-23 09:31:11, Memory CPU0_C2D0 | Memory Device Disabled | Deasserted
2020-08-23 10:45:36, Processor CPU_CATERR | State Asserted | Asserted
2020-08-23 14:12:42, Memory #0xe2 | Correctable ECC | Asserted
2020-08-23 14:46:20, Temperature CPU0 Margin | Lower Critical going low  | Deasserted | Reading 100 &lt; Threshold 1 degrees C
2020-08-23 16:16:06, Watchdog2 IPMI Watchdog | Power cycle | Asserted
2020-08-23 21:40:43, Memory MEM_CHH0_Status | Correctable ECC | Asserted
2020-08-23 21:43:49, System Event #0x10 | Timestamp Clock Sync | Asserted
2020-08-23 23:57:22, Memory CPU1B0_DIMM_Stat | Correctable ECC | Asserted
2020-08-24 00:44:28, Memory CPU1B0_DIMM_Stat | Correctable ECC | Asserted
2020-08-24 03:35:52, Memory CPU1B0_DIMM_Stat | Correctable ECC | Asserted
2020-08-24 03:41:57, Memory CPU1B0_DIMM_Stat | Correctable ECC | Asserted
2020-08-24 03:54:44, Memory CPU1B0_DIMM_Stat | Correctable ECC | Asserted
2020-08-24 06:29:54, Memory CPU1B0_DIMM_Stat | Correctable ECC | Asserted
2020-08-24 08:25:01, Memory CPU1B0_DIMM_Stat | Correctable ECC | Asserted
2020-08-24 10:47:25, Memory CPU1B0_DIMM_Stat | Correctable ECC | Asserted
2020-08-24 11:47:30, Microcontroller/Coprocessor #0x16 | Transition to Running | Asserted
2020-08-24 11:54:13, Processor CPU_CATERR | State Deasserted | Asserted
2020-08-24 11:54:13, System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted
2020-08-24 13:08:35, System ACPI Power State ACPI_PWR_Status | Legacy OFF state | Asserted
2020-08-24 15:16:23, Memory CPU1B0_DIMM_Stat | Correctable ECC | Asserted
2020-08-24 17:43:47, Memory CPU1B0_DIMM_Stat | Correctable ECC | Asserted
2020-08-24 18:57:03, Unknown #0xc5 |  | Asserted
2020-08-24 19:37:19, Memory CPU1B0_DIMM_Stat | Correctable ECC | Asserted
2020-08-24 19:39:05, Memory CPU1B0_DIMM_Stat | Correctable ECC | Asserted
2020-08-24 20:25:19, System Boot Initiated BIOS_Boot_Up | Initiated by power up | Asserted
2020-08-25 00:23:12, Memory CPU1D0_DIMM_Stat | Correctable ECC | Asserted
2020-08-25 00:59:38, Memory CPU1D0_DIMM_Stat | Correctable ECC | Asserted
2020-08-25 01:01:02, Memory CPU1D0_DIMM_Stat | Correctable ECC | Asserted
2020-08-25 01:01:19, Memory CPU1D0_DIMM_Stat | Correctable ECC | Asserted
2020-08-25 02:59:53, Memory CPU1D0_DIMM_Stat | Correctable ECC | Asserted
2020-08-25 02:59:55, Memory CPU1D0_DIMM_Stat | Correctable ECC | Asserted
2020-08-25 02:59:58, Memory CPU1D0_DIMM_Stat | Correctable ECC | Asserted
2020-08-25 03:02:19, Memory CPU1D0_DIMM_Stat | Correctable ECC | Asserted
2020-08-25 03:02:21, Memory CPU1D0_DIMM_Stat | Correctable ECC | Asserted
2020-08-25 04:21:07, Memory CPU0B0_DIMM_Stat | Correctable ECC | Asserted
2020-08-25 05:19:51, Memory CPU1D0_DIMM_Stat | Correctable ECC | Asserted
2020-08-25 05:20:10, Memory CPU1D0_DIMM_Stat | Correctable ECC | Asserted
2020-08-25 05:20:19, Memory CPU1D0_DIMM_Stat | Correctable ECC | Asserted
2020-08-25 05:41:26, Memory CPU1D0_DIMM_Stat | Correctable ECC | Asserted
2020-08-25 05:46:31, Memory CPU1D0_DIMM_Stat | Correctable ECC | Asserted
2020-08-25 07:05:40, Memory CPU1D0_DIMM_Stat | Correctable ECC | Asserted
2020-08-25 07:20:49, Processor CPU1_Status | Presence detected | Asserted
2020-08-25 09:09:14, Microcontroller #0x3b | Transition to Running | Asserted
2020-08-25 09:41:39, Memory | Correctable ECC | Asserted | CPU 1 DIMM 8
2020-08-25 11:11:43, Memory #0xe2 | Correctable ECC | Asserted
2020-08-25 11:11:57, Memory #0xe2 | Correctable ECC | Asserted
2020-08-25 11:12:05, Memory #0xe2 | Correctable ECC | Asserted
2020-08-25 11:40:17, Memory CPU1D0_DIMM_Stat | Uncorrectable ECC | Asserted
2020-08-25 11:44:21, System Boot Initiated BIOS_Boot_Up | Initiated by power up | Asserted
2020-08-25 14:29:59, System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted
2020-08-25 15:15:06, Memory #0xe2 | Correctable ECC | Asserted
2020-08-25 15:15:25, Memory #0xe2 | Correctable ECC | Asserted
2020-08-25 18:31:54, Memory CPU1F1_DIMM_Stat | Uncorrectable ECC | Asserted
2020-08-26 00:30:34, Memory CPU1D0_DIMM_Stat | Correctable ECC | Asserted
2020-08-26 03:01:32, Memory #0xe2 | Correctable ECC | Asserted
2020-08-26 14:07:54, Memory CPU1E0_DIMM_Stat | Memory Device Disabled | Asserted
2020-08-26 15:41:05, Processor CPU0_Status | Uncorrectable machine check exception | Asserted
2020-08-26 15:53:17, Processor CPU0_Status | Uncorrectable machine check exception | Deasserted
2020-08-26 15:56:00, Processor CPU0_Status | Uncorrectable machine check exception | Deasserted
2020-08-26 15:57:14, Processor CPU0_Status |  | Asserted
2020-08-26 18:09:17, Processor CPU0_Status | Presence detected | Asserted
2020-08-26 19:15:33, Memory #0xf9 | Correctable ECC | Asserted
2020-08-26 23:01:31, Memory CPU1D0_DIMM_Stat | Correctable ECC | Asserted
2020-08-26 23:47:42, System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted
2020-08-26 23:47:43, Memory CPU0B0_DIMM_Stat | Correctable ECC | Asserted
2020-08-27 02:41:36, Memory CPU0A0_DIMM_Stat | Correctable ECC | Asserted
2020-08-27 02:42:31, Memory CPU0A0_DIMM_Stat | Correctable ECC | Asserted
2020-08-27 02:46:56, Memory CPU0A0_DIMM_Stat | Correctable ECC | Asserted
2020-08-27 02:51:34, Memory CPU0A0_DIMM_Stat | Correctable ECC | Asserted
2020-08-27 03:18:25, Memory CPU0A0_DIMM_Stat | Correctable ECC | Asserted
2020-08-27 03:18:59, Memory CPU0A0_DIMM_Stat | Correctable ECC | Asserted
2020-08-27 03:19:25, Memory CPU0A0_DIMM_Stat | Correctable ECC | Asserted
2020-08-27 03:23:17, Memory CPU0A0_DIMM_Stat | Correctable ECC | Asserted
2020-08-27 03:25:26, Memory CPU0A0_DIMM_Stat | Correctable ECC | Asserted
2020-08-27 03:51:28, Memory CPU0A0_DIMM_Stat | Correctable ECC | Asserted
2020-08-27 03:55:49, Memory CPU0A0_DIMM_Stat | Correctable ECC | Asserted
2020-08-27 03:57:48, Memory CPU0A0_DIMM_Stat | Correctable ECC | Asserted
2020-08-27 04:08:31, Memory CPU0A0_DIMM_Stat | Correctable ECC | Asserted
2020-08-27 04:20:10, Memory CPU0A0_DIMM_Stat | Correctable ECC | Asserted
2020-08-27 04:22:09, Memory CPU0A0_DIMM_Stat | Correctable ECC | Asserted
2020-08-27 04:22:54, Memory CPU0A0_DIMM_Stat | Correctable ECC | Asserted
2020-08-27 04:23:47, Memory CPU0A0_DIMM_Stat | Correctable ECC | Asserted
2020-08-27 04:25:10, Memory CPU0A0_DIMM_Stat | Correctable ECC | Asserted
2020-08-27 04:26:44, Memory CPU0A0_DIMM_Stat | Correctable ECC | Asserted
2020-08-27 04:26:47, Memory CPU0A0_DIMM_Stat | Correctable ECC | Asserted
2020-08-27 04:30:33, Memory CPU0A0_DIMM_Stat | Correctable ECC | Asserted
2020-08-27 04:32:33, Memory CPU0A0_DIMM_Stat | Correctable ECC | Asserted
2020-08-27 04:36:58, Memory CPU0A0_DIMM_Stat | Correctable ECC | Asserted
2020-08-27 04:37:05, Memory CPU0A0_DIMM_Stat | Correctable ECC | Asserted
2020-08-27 04:42:16, Memory CPU0A0_DIMM_Stat | Correctable ECC | Asserted
2020-08-27 04:42:33, Memory CPU0A0_DIMM_Stat | Correctable ECC | Asserted
2020-08-27 04:53:06, Memory CPU0A0_DIMM_Stat | Correctable ECC | Asserted
2020-08-27 04:53:21, Memory CPU0A0_DIMM_Stat | Correctable ECC | Asserted
2020-08-27 04:54:42, Memory CPU0A0_DIMM_Stat | Correctable ECC | Asserted
2020-08-27 04:55:25, Memory CPU0A0_DIMM_Stat | Correctable ECC | Asserted
2020-08-27 04:57:56, Memory CPU0A0_DIMM_Stat | Correctable ECC | Asserted
2020-08-27 04:58:04, Memory CPU0A0_DIMM_Stat | Correctable ECC | Asserted
2020-08-27 05:02:44, Memory CPU0A0_DIMM_Stat | Correctable ECC | Asserted
2020-08-27 05:05:21, Memory CPU0A0_DIMM_Stat | Correctable ECC | Asserted
2020-08-27 05:10:18, Memory CPU0A0_DIMM_Stat | Correctable ECC | Asserted
2020-08-27 05:10:44, Memory CPU0A0_DIMM_Stat | Correctable ECC | Asserted
2020-08-27 05:13:11, Memory CPU0A0_DIMM_Stat | Correctable ECC | Asserted
2020-08-27 05:13:24, Memory CPU0A0_DIMM_Stat | Correctable ECC | Asserted
2020-08-27 05:18:52, Memory CPU0A0_DIMM_Stat | Correctable ECC | Asserted
2020-08-27 05:22:22, Memory CPU0A0_DIMM_Stat | Correctable ECC | Asserted
2020-08-27 05:29:16, Memory CPU0A0_DIMM_Stat | Correctable ECC | Asserted
2020-08-27 05:43:24, Memory CPU0A0_DIMM_Stat | Correctable ECC | Asserted
2020-08-27 05:57:31, Memory CPU0A0_DIMM_Stat | Correctable ECC | Asserted
2020-08-27 06:02:34, Memory DIMM030_Stat | Correctable ECC | Asserted
2020-08-27 06:03:01, Memory CPU0A0_DIMM_Stat | Correctable ECC | Asserted
2020-08-27 06:04:46, Memory CPU0A0_DIMM_Stat | Correctable ECC | Asserted
2020-08-27 06:05:40, Memory CPU0A0_DIMM_Stat | Correctable ECC | Asserted
2020-08-27 06:10:10, Memory CPU0A0_DIMM_Stat | Correctable ECC | Asserted
2020-08-27 06:14:49, Memory CPU0A0_DIMM_Stat | Correctable ECC | Asserted
2020-08-27 06:15:40, Memory CPU0A0_DIMM_Stat | Correctable ECC | Asserted
2020-08-27 06:15:53, Memory CPU0A0_DIMM_Stat | Correctable ECC | Asserted
2020-08-27 06:17:37, Memory CPU0A0_DIMM_Stat | Correctable ECC | Asserted
2020-08-27 06:19:17, Memory CPU0A0_DIMM_Stat | Correctable ECC | Asserted
2020-08-27 06:22:50, Memory CPU0A0_DIMM_Stat | Correctable ECC | Asserted
2020-08-27 06:23:23, Memory CPU0A0_DIMM_Stat | Correctable ECC | Asserted
2020-08-27 06:24:26, Memory CPU0A0_DIMM_Stat | Correctable ECC | Asserted
2020-08-27 06:30:46, Memory CPU0A0_DIMM_Stat | Correctable ECC | Asserted
2020-08-27 06:31:17, Memory CPU0A0_DIMM_Stat | Correctable ECC | Asserted
2020-08-27 06:48:15, Memory CPU0A0_DIMM_Stat | Correctable ECC | Asserted
2020-08-27 06:49:11, Memory CPU0A0_DIMM_Stat | Correctable ECC | Asserted
2020-08-27 06:50:39, Memory CPU0A0_DIMM_Stat | Correctable ECC | Asserted
2020-08-27 06:51:59, Memory CPU0A0_DIMM_Stat | Correctable ECC | Asserted
2020-08-27 06:54:17, Memory CPU0A0_DIMM_Stat | Correctable ECC | Asserted
2020-08-27 06:55:00, Memory CPU0A0_DIMM_Stat | Correctable ECC | Asserted
2020-08-27 07:01:32, Memory CPU0A0_DIMM_Stat | Correctable ECC | Asserted
2020-08-27 07:01:33, Memory CPU0A0_DIMM_Stat | Correctable ECC | Asserted
2020-08-27 07:02:13, Memory CPU0A0_DIMM_Stat | Correctable ECC | Asserted
2020-08-27 07:08:59, Memory CPU0A0_DIMM_Stat | Correctable ECC | Asserted
2020-08-27 07:10:13, Memory CPU0A0_DIMM_Stat | Correctable ECC | Asserted
2020-08-27 07:39:54, Processor CPU_CATERR | State Asserted | Asserted
2020-08-27 07:55:10, Memory CPU0D0_DIMM_Stat | Uncorrectable ECC | Deasserted
2020-08-27 08:05:42, Memory #0xe2 | Correctable ECC | Asserted
2020-08-27 10:01:09, Slot / Connector Port2 Link Down | Slot is Disabled | Asserted
2020-08-27 10:01:09, Slot / Connector Port1 Link Down | Slot is Disabled | Asserted
2020-08-27 11:16:39, Memory DIMM110_Stat | Correctable ECC | Asserted
2020-08-27 11:31:28, System Event #0x10 | Timestamp Clock Sync | Asserted
2020-08-27 11:38:16, Power Supply Power_drop | Failure detected | Deasserted
2020-08-27 11:54:54, System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted
2020-08-27 12:41:19, System Boot Initiated BIOS_Boot_Up | Initiated by power up | Asserted
2020-08-27 12:41:34, System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted
2020-08-27 13:46:17, Memory #0xf9 | Correctable ECC | Asserted
2020-08-27 14:50:28, Processor CPU1_Status | Configuration Error | Asserted
2020-08-27 14:50:49, Processor CPU0_Status | IERR | Asserted
2020-08-27 14:57:47, System Boot Initiated BIOS_Boot_Up | Initiated by power up | Asserted
2020-08-27 18:50:32, Memory CPU1D1_DIMM_Stat | Correctable ECC | Asserted
2020-08-27 19:47:11, System Boot Initiated BIOS_Boot_Up | Initiated by power up | Asserted
2020-08-28 00:16:33, Memory CPU0B0_DIMM_Stat | Uncorrectable ECC | Asserted
2020-08-28 01:57:18, Drive Slot / Bay HDD_R_11_Status | Drive Fault | Deasserted
2020-08-28 02:03:36, Drive Slot / Bay HDD_R_11_Status | Drive Fault | Asserted
2020-08-28 08:52:59, Microcontroller/Coprocessor #0x16 | Transition to Running | Asserted
